"","samp_date","samp_ev","exp","Group","type","sa","la","wi","tot_ct","bmn_pgml","category","mean_ct","log_mean_ct"
"408",2019-08-14,"WLD2","IC","diatom","chain",4,64,NA,2,3,"diatom chain 4 64",0.666666666666667,-0.405465108108164
"409",2019-08-14,"WLD2","IC","diatom","chain",16,240,NA,1,69,"diatom chain 16 240",0.333333333333333,-1.09861228866811
"410",2019-08-14,"WLD2","IC","diatom","pennate",2,20,2,96,4,"diatom pennate 2 20",32,3.46573590279973
"411",2019-08-14,"WLD2","IC","diatom","pennate",4,40,4,15,13,"diatom pennate 4 40",5,1.6094379124341
"412",2019-08-14,"WLD2","IC","diatom","pennate",6,40,NA,7,13,"diatom pennate 6 40",2.33333333333333,0.847297860387204
"413",2019-08-14,"WLD2","IC","diatom","pennate",6,48,NA,41,74,"diatom pennate 6 48",13.6666666666667,2.6149597780362
"414",2019-08-14,"WLD2","IC","diatom","pennate",6,64,6,10,29,"diatom pennate 6 64",3.33333333333333,1.20397280432594
"415",2019-08-14,"WLD2","IC","diatom","pennate",6,120,NA,3,17,"diatom pennate 6 120",1,0
"416",2019-08-14,"WLD2","IC","diatom","pennate",8,24,NA,5,8,"diatom pennate 8 24",1.66666666666667,0.510825623765991
"417",2019-08-14,"WLD2","IC","diatom","pennate",8,32,8,1,3,"diatom pennate 8 32",0.333333333333333,-1.09861228866811
"418",2019-08-14,"WLD2","IC","diatom","pennate",8,48,NA,62,187,"diatom pennate 8 48",20.6666666666667,3.02852209637698
"419",2019-08-14,"WLD2","IC","diatom","pennate",8,56,NA,7,12,"diatom pennate 8 56",2.33333333333333,0.847297860387204
"420",2019-08-14,"WLD2","IC","diatom","pennate",8,80,8,18,98,"diatom pennate 8 80",6,1.79175946922805
"421",2019-08-14,"WLD2","IC","diatom","pennate",12,48,12,1,10,"diatom pennate 12 48",0.333333333333333,-1.09861228866811
"422",2019-08-14,"WLD2","IC","diatom","pennate",12,56,12,4,39,"diatom pennate 12 56",1.33333333333333,0.287682072451781
"423",2019-08-14,"WLD2","IC","diatom","pennate",16,64,16,1,26,"diatom pennate 16 64",0.333333333333333,-1.09861228866811
"424",2019-08-14,"WLD2","IC","diatom","pennate",20,56,20,3,75,"diatom pennate 20 56",1,0
"425",2019-08-14,"WLD2","IC","diatom","pennate",104,200,104,2,3623,"diatom pennate 104 200",0.666666666666667,-0.405465108108164
"426",2019-08-14,"WLD2","IC","diatom","pennate pleurosigma",8,44,8,5,13,"diatom pennate pleurosigma 8 44",1.66666666666667,0.510825623765991
"427",2019-08-14,"WLD2","IC","flagellate","cryptomonas",3.67,5.5,NA,629,44,"flagellate cryptomonas 3.67 5.5",209.666666666667,5.34551896803233
"428",2019-08-14,"WLD2","IC","flagellate","cryptomonas",6.33,9.5,NA,815,260,"flagellate cryptomonas 6.33 9.5",271.666666666667,5.60457582457275
"429",2019-08-14,"WLD2","IC","flagellate","cryptomonas",8,24,NA,23,50,"flagellate cryptomonas 8 24",7.66666666666667,2.03688192726104
"430",2019-08-14,"WLD2","IC","flagellate","cryptomonas",9,14,NA,86,88,"flagellate cryptomonas 9 14",28.6666666666667,3.3557350075854
"431",2019-08-14,"WLD2","IC","flagellate","euglenid",8,32,NA,2,13,"flagellate euglenid 8 32",0.666666666666667,-0.405465108108164
"432",2019-08-14,"WLD2","IC","flagellate","other",3.67,5.5,NA,323,23,"flagellate other 3.67 5.5",107.666666666667,4.67904003455455
"433",2019-08-14,"WLD2","IC","flagellate","other",6.33,9.5,NA,31,12,"flagellate other 6.33 9.5",10.3333333333333,2.33537491581704
"434",2019-08-14,"WLD2","IC","flagellate","other",9,14,NA,14,24,"flagellate other 9 14",4.66666666666667,1.54044504094715
"435",2019-08-14,"WLD2","IC","tintinnid","hyaline",12,32,NA,1,14,"tintinnid hyaline 12 32",0.333333333333333,-1.09861228866811
"436",2019-08-14,"WLD2","IC","tintinnid","hyaline",16,20,NA,2,30,"tintinnid hyaline 16 20",0.666666666666667,-0.405465108108164
"437",2019-08-14,"WLD2","IC","unidentified","rotifer",40,64,NA,1,261,"unidentified rotifer 40 64",0.333333333333333,-1.09861228866811
"438",2019-08-14,"WLD2","IC","unidentified","rotifer",48,120,NA,2,1218,"unidentified rotifer 48 120",0.666666666666667,-0.405465108108164
"439",2019-08-14,"WLD2","IC","unidentified","round",5.5,5.5,NA,376,58,"unidentified round 5.5 5.5",125.333333333333,4.83097685472178
"440",2019-08-14,"WLD2","IC","unidentified","round",9.5,9.5,NA,64,51,"unidentified round 9.5 9.5",21.3333333333333,3.06027079469156
"441",2019-08-14,"WLD2","IC","unidentified","round",24.5,24.5,NA,49,570,"unidentified round 24.5 24.5",16.3333333333333,2.79320800944252
"442",2019-08-14,"WLD2","IC","unidentified","round",48,48,NA,4,988,"unidentified round 48 48",1.33333333333333,0.287682072451781
"443",2019-08-14,"WLD2","IC","unidentified",NA,8,168,NA,1,46,"unidentified NA 8 168",0.333333333333333,-1.09861228866811
"444",2019-08-14,"WLD2","IC","unidentified",NA,12,32,NA,48,281,"unidentified NA 12 32",16,2.77258872223978
"445",2019-08-14,"WLD2","IC","unidentified",NA,16,32,NA,1,23,"unidentified NA 16 32",0.333333333333333,-1.09861228866811
"446",2019-08-14,"WLD2","IC","unidentified",NA,16,40,NA,7,188,"unidentified NA 16 40",2.33333333333333,0.847297860387204
"447",2019-08-14,"WLD2","IC","unidentified",NA,20,40,NA,18,660,"unidentified NA 20 40",6,1.79175946922805
"448",2019-08-15,"WLD2","FC","chlorophyte","colonial",10,10,NA,2,7,"chlorophyte colonial 10 10",0.666666666666667,-0.405465108108164
"449",2019-08-15,"WLD2","FC","chlorophyte","colonial",12,12,NA,2,11,"chlorophyte colonial 12 12",0.666666666666667,-0.405465108108164
"450",2019-08-15,"WLD2","FC","chlorophyte","scenedesmus",4,6,NA,3,1,"chlorophyte scenedesmus 4 6",1,0
"451",2019-08-15,"WLD2","FC","chlorophyte","scenedesmus",4,8,NA,5,2,"chlorophyte scenedesmus 4 8",1.66666666666667,0.510825623765991
"452",2019-08-15,"WLD2","FC","ciliate","cone",24,24,NA,351,3546,"ciliate cone 24 24",117,4.76217393479776
"453",2019-08-15,"WLD2","FC","ciliate","cone",24,40,NA,7,377,"ciliate cone 24 40",2.33333333333333,0.847297860387204
"454",2019-08-15,"WLD2","FC","ciliate","cone",32,36,NA,2,167,"ciliate cone 32 36",0.666666666666667,-0.405465108108164
"455",2019-08-15,"WLD2","FC","ciliate","oblong",8,20,NA,6,36,"ciliate oblong 8 20",2,0.693147180559945
"456",2019-08-15,"WLD2","FC","ciliate","oblong",8,72,NA,2,43,"ciliate oblong 8 72",0.666666666666667,-0.405465108108164
"457",2019-08-15,"WLD2","FC","ciliate","oblong",12,32,NA,3,64,"ciliate oblong 12 32",1,0
"458",2019-08-15,"WLD2","FC","ciliate","oblong",16,32,NA,4,156,"ciliate oblong 16 32",1.33333333333333,0.287682072451781
"459",2019-08-15,"WLD2","FC","ciliate","oblong",16,48,NA,4,222,"ciliate oblong 16 48",1.33333333333333,0.287682072451781
"460",2019-08-15,"WLD2","FC","ciliate","oblong",40,72,NA,1,536,"ciliate oblong 40 72",0.333333333333333,-1.09861228866811
"461",2019-08-15,"WLD2","FC","ciliate","other",32,40,NA,1,185,"ciliate other 32 40",0.333333333333333,-1.09861228866811
"462",2019-08-15,"WLD2","FC","ciliate","other odd shape",32,136,NA,1,646,"ciliate other odd shape 32 136",0.333333333333333,-1.09861228866811
"463",2019-08-15,"WLD2","FC","ciliate","round",5.5,5.5,NA,71,19,"ciliate round 5.5 5.5",23.6666666666667,3.16406758837321
"464",2019-08-15,"WLD2","FC","ciliate","round",9.5,9.5,NA,144,189,"ciliate round 9.5 9.5",48,3.87120101090789
"465",2019-08-15,"WLD2","FC","ciliate","round",14,14,NA,72,301,"ciliate round 14 14",24,3.17805383034795
"466",2019-08-15,"WLD2","FC","ciliate","round",24,24,NA,25,785,"ciliate round 24 24",8.33333333333333,2.12026353620009
"467",2019-08-15,"WLD2","FC","ciliate","round",40,40,NA,3,441,"ciliate round 40 40",1,0
"468",2019-08-15,"WLD2","FC","ciliate","round",48,48,NA,1,515,"ciliate round 48 48",0.333333333333333,-1.09861228866811
"469",2019-08-15,"WLD2","FC","cyanobacteria","aphanizomenon",8,80,NA,148,1609,"cyanobacteria aphanizomenon 8 80",49.3333333333333,3.89859998509601
"470",2019-08-15,"WLD2","FC","cyanobacteria","dolichospermum",4,64,NA,3,20,"cyanobacteria dolichospermum 4 64",1,0
"471",2019-08-15,"WLD2","FC","cyanobacteria","dolichospermum",6,200,NA,2,90,"cyanobacteria dolichospermum 6 200",0.666666666666667,-0.405465108108164
"472",2019-08-15,"WLD2","FC","cyanobacteria","dolichospermum",8,40,NA,1,16,"cyanobacteria dolichospermum 8 40",0.333333333333333,-1.09861228866811
"473",2019-08-15,"WLD2","FC","cyanobacteria","other",6,80,NA,13,119,"cyanobacteria other 6 80",4.33333333333333,1.46633706879343
"474",2019-08-15,"WLD2","FC","diatom","centric",5.5,5.5,NA,32,3,"diatom centric 5.5 5.5",10.6666666666667,2.36712361413162
"475",2019-08-15,"WLD2","FC","diatom","centric",9.5,9.5,NA,11,7,"diatom centric 9.5 9.5",3.66666666666667,1.29928298413026
"476",2019-08-15,"WLD2","FC","diatom","centric",14,14,NA,5,10,"diatom centric 14 14",1.66666666666667,0.510825623765991
"477",2019-08-15,"WLD2","FC","diatom","centric",24.5,24.5,NA,24,123,"diatom centric 24.5 24.5",8,2.07944154167984
"478",2019-08-15,"WLD2","FC","diatom","chain",4,104,NA,1,3,"diatom chain 4 104",0.333333333333333,-1.09861228866811
"479",2019-08-15,"WLD2","FC","diatom","chain",8,80,NA,2,14,"diatom chain 8 80",0.666666666666667,-0.405465108108164
"480",2019-08-15,"WLD2","FC","diatom","chain",8,120,NA,1,11,"diatom chain 8 120",0.333333333333333,-1.09861228866811
"481",2019-08-15,"WLD2","FC","diatom","egg shaped",32,80,NA,1,62,"diatom egg shaped 32 80",0.333333333333333,-1.09861228866811
"482",2019-08-15,"WLD2","FC","diatom","pennate",2,20,2,38,5,"diatom pennate 2 20",12.6666666666667,2.53897387105828
"483",2019-08-15,"WLD2","FC","diatom","pennate",2,30,2,33,6,"diatom pennate 2 30",11,2.39789527279837
"484",2019-08-15,"WLD2","FC","diatom","pennate",4,12,4,19,6,"diatom pennate 4 12",6.33333333333333,1.84582669049833
"485",2019-08-15,"WLD2","FC","diatom","pennate",4,24,NA,4,3,"diatom pennate 4 24",1.33333333333333,0.287682072451781
"486",2019-08-15,"WLD2","FC","diatom","pennate",4,64,4,2,2,"diatom pennate 4 64",0.666666666666667,-0.405465108108164
"487",2019-08-15,"WLD2","FC","diatom","pennate",8,24,NA,7,6,"diatom pennate 8 24",2.33333333333333,0.847297860387204
"488",2019-08-15,"WLD2","FC","diatom","pennate",8,40,8,1,4,"diatom pennate 8 40",0.333333333333333,-1.09861228866811
"489",2019-08-15,"WLD2","FC","diatom","pennate",8,48,NA,23,42,"diatom pennate 8 48",7.66666666666667,2.03688192726104
"490",2019-08-15,"WLD2","FC","diatom","pennate",8,80,8,4,14,"diatom pennate 8 80",1.33333333333333,0.287682072451781
"491",2019-08-15,"WLD2","FC","diatom","pennate",12,128,12,11,198,"diatom pennate 12 128",3.66666666666667,1.29928298413026
"492",2019-08-15,"WLD2","FC","diatom","pennate",16,40,16,1,14,"diatom pennate 16 40",0.333333333333333,-1.09861228866811
"493",2019-08-15,"WLD2","FC","diatom","pennate fragillaria",16,96,16,1,32,"diatom pennate fragillaria 16 96",0.333333333333333,-1.09861228866811
"494",2019-08-15,"WLD2","FC","diatom","pennate pleurosigma",12,96,12,4,44,"diatom pennate pleurosigma 12 96",1.33333333333333,0.287682072451781
"495",2019-08-15,"WLD2","FC","diatom","pennate pleurosigma",16,88,16,1,19,"diatom pennate pleurosigma 16 88",0.333333333333333,-1.09861228866811
"496",2019-08-15,"WLD2","FC","flagellate","cryptomonas",3.67,5.5,NA,222,25,"flagellate cryptomonas 3.67 5.5",74,4.30406509320417
"497",2019-08-15,"WLD2","FC","flagellate","cryptomonas",6,16,NA,4,7,"flagellate cryptomonas 6 16",1.33333333333333,0.287682072451781
"498",2019-08-15,"WLD2","FC","flagellate","cryptomonas",6.33,9.5,NA,244,125,"flagellate cryptomonas 6.33 9.5",81.3333333333333,4.39855593662509
"499",2019-08-15,"WLD2","FC","flagellate","cryptomonas",9,14,NA,14,46,"flagellate cryptomonas 9 14",4.66666666666667,1.54044504094715
"500",2019-08-15,"WLD2","FC","flagellate","other",3.67,5.5,NA,655,47,"flagellate other 3.67 5.5",218.333333333333,5.38602294696714
"501",2019-08-15,"WLD2","FC","flagellate","other",6.33,9.5,NA,227,81,"flagellate other 6.33 9.5",75.6666666666667,4.32633772881329
"502",2019-08-15,"WLD2","FC","flagellate","other",9,14,NA,31,51,"flagellate other 9 14",10.3333333333333,2.33537491581704
"503",2019-08-15,"WLD2","FC","tintinnid","agglutinated",20,64,NA,26,1526,"tintinnid agglutinated 20 64",8.66666666666667,2.15948424935337
"504",2019-08-15,"WLD2","FC","tintinnid","agglutinated",24,48,NA,14,914,"tintinnid agglutinated 24 48",4.66666666666667,1.54044504094715
"505",2019-08-15,"WLD2","FC","tintinnid","agglutinated",24,64,NA,20,1754,"tintinnid agglutinated 24 64",6.66666666666667,1.89711998488588
"506",2019-08-15,"WLD2","FC","tintinnid","hyaline",16,36,NA,1,27,"tintinnid hyaline 16 36",0.333333333333333,-1.09861228866811
"507",2019-08-15,"WLD2","FC","unidentified","rotifer",32,48,NA,1,132,"unidentified rotifer 32 48",0.333333333333333,-1.09861228866811
"508",2019-08-15,"WLD2","FC","unidentified","rotifer",40,112,NA,1,445,"unidentified rotifer 40 112",0.333333333333333,-1.09861228866811
"509",2019-08-15,"WLD2","FC","unidentified","rotifer",48,120,NA,3,1870,"unidentified rotifer 48 120",1,0
"510",2019-08-15,"WLD2","FC","unidentified","round",5.5,5.5,NA,941,142,"unidentified round 5.5 5.5",313.666666666667,5.74833085091727
"511",2019-08-15,"WLD2","FC","unidentified","round",9.5,9.5,NA,111,89,"unidentified round 9.5 9.5",37,3.61091791264422
"512",2019-08-15,"WLD2","FC","unidentified","round",14,14,NA,10,40,"unidentified round 14 14",3.33333333333333,1.20397280432594
"513",2019-08-15,"WLD2","FC","unidentified","round",24.5,24.5,NA,149,1688,"unidentified round 24.5 24.5",49.6666666666667,3.90533401727735
"514",2019-08-15,"WLD2","FC","unidentified","round",28,28,NA,8,456,"unidentified round 28 28",2.66666666666667,0.980829253011726
"515",2019-08-15,"WLD2","FC","unidentified",NA,12,32,NA,7,93,"unidentified NA 12 32",2.33333333333333,0.847297860387204
"516",2019-08-15,"WLD2","FC","unidentified",NA,16,72,NA,1,53,"unidentified NA 16 72",0.333333333333333,-1.09861228866811
"517",2019-08-15,"WLD2","FC","unidentified",NA,20,40,NA,13,534,"unidentified NA 20 40",4.33333333333333,1.46633706879343
"518",2019-08-15,"WLD2","FC","unidentified",NA,24,32,NA,6,283,"unidentified NA 24 32",2,0.693147180559945
"519",2019-08-15,"WLD2","FC","unidentified",NA,24,40,NA,26,1378,"unidentified NA 24 40",8.66666666666667,2.15948424935337
"520",2019-08-15,"WLD2","FC","unidentified",NA,32,56,NA,5,690,"unidentified NA 32 56",1.66666666666667,0.510825623765991
"521",2019-08-15,"WLD2","T24","chlorophyte","colonial",8,8,NA,1,2,"chlorophyte colonial 8 8",0.333333333333333,-1.09861228866811
"522",2019-08-15,"WLD2","T24","chlorophyte","other",10,10,NA,11,30,"chlorophyte other 10 10",3.66666666666667,1.29928298413026
"523",2019-08-15,"WLD2","T24","chlorophyte","scenedesmus",4,6,NA,3,1,"chlorophyte scenedesmus 4 6",1,0
"524",2019-08-15,"WLD2","T24","chlorophyte","scenedesmus",4,8,NA,10,2,"chlorophyte scenedesmus 4 8",3.33333333333333,1.20397280432594
"525",2019-08-15,"WLD2","T24","ciliate","cone",24,24,NA,76,741,"ciliate cone 24 24",25.3333333333333,3.23212105161822
"526",2019-08-15,"WLD2","T24","ciliate","cone",24,40,NA,1,51,"ciliate cone 24 40",0.333333333333333,-1.09861228866811
"527",2019-08-15,"WLD2","T24","ciliate","cone",40,48,NA,1,161,"ciliate cone 40 48",0.333333333333333,-1.09861228866811
"528",2019-08-15,"WLD2","T24","ciliate","oblong",8,20,NA,1,6,"ciliate oblong 8 20",0.333333333333333,-1.09861228866811
"529",2019-08-15,"WLD2","T24","ciliate","oblong",12,32,NA,2,21,"ciliate oblong 12 32",0.666666666666667,-0.405465108108164
"530",2019-08-15,"WLD2","T24","ciliate","other",16,24,NA,2,53,"ciliate other 16 24",0.666666666666667,-0.405465108108164
"531",2019-08-15,"WLD2","T24","ciliate","round",5.5,5.5,NA,24,6,"ciliate round 5.5 5.5",8,2.07944154167984
"532",2019-08-15,"WLD2","T24","ciliate","round",9.5,9.5,NA,75,93,"ciliate round 9.5 9.5",25,3.2188758248682
"533",2019-08-15,"WLD2","T24","ciliate","round",14,14,NA,20,80,"ciliate round 14 14",6.66666666666667,1.89711998488588
"534",2019-08-15,"WLD2","T24","ciliate","round",40,40,NA,1,266,"ciliate round 40 40",0.333333333333333,-1.09861228866811
"535",2019-08-15,"WLD2","T24","cyanobacteria","aphanizomenon",8,80,NA,41,620,"cyanobacteria aphanizomenon 8 80",13.6666666666667,2.6149597780362
"536",2019-08-15,"WLD2","T24","cyanobacteria","dolichospermum",4,240,NA,1,23,"cyanobacteria dolichospermum 4 240",0.333333333333333,-1.09861228866811
"537",2019-08-15,"WLD2","T24","diatom","centric",5.5,5.5,NA,54,4,"diatom centric 5.5 5.5",18,2.89037175789616
"538",2019-08-15,"WLD2","T24","diatom","centric",9.5,9.5,NA,15,6,"diatom centric 9.5 9.5",5,1.6094379124341
"539",2019-08-15,"WLD2","T24","diatom","centric",14,14,NA,1,4,"diatom centric 14 14",0.333333333333333,-1.09861228866811
"540",2019-08-15,"WLD2","T24","diatom","centric",24.5,24.5,NA,7,58,"diatom centric 24.5 24.5",2.33333333333333,0.847297860387204
"541",2019-08-15,"WLD2","T24","diatom","pennate",2,20,2,85,4,"diatom pennate 2 20",28.3333333333333,3.34403896782221
"542",2019-08-15,"WLD2","T24","diatom","pennate",4,40,4,2,2,"diatom pennate 4 40",0.666666666666667,-0.405465108108164
"543",2019-08-15,"WLD2","T24","diatom","pennate",4,64,4,1,2,"diatom pennate 4 64",0.333333333333333,-1.09861228866811
"544",2019-08-15,"WLD2","T24","diatom","pennate",4,120,4,1,3,"diatom pennate 4 120",0.333333333333333,-1.09861228866811
"545",2019-08-15,"WLD2","T24","diatom","pennate",8,40,8,1,4,"diatom pennate 8 40",0.333333333333333,-1.09861228866811
"546",2019-08-15,"WLD2","T24","diatom","pennate pleurosigma",8,64,8,4,14,"diatom pennate pleurosigma 8 64",1.33333333333333,0.287682072451781
"547",2019-08-15,"WLD2","T24","diatom","pennate pleurosigma",8,120,8,1,7,"diatom pennate pleurosigma 8 120",0.333333333333333,-1.09861228866811
"548",2019-08-15,"WLD2","T24","flagellate","cryptomonas",3.67,5.5,NA,435,31,"flagellate cryptomonas 3.67 5.5",145,4.97673374242057
"549",2019-08-15,"WLD2","T24","flagellate","cryptomonas",6.33,9.5,NA,214,73,"flagellate cryptomonas 6.33 9.5",71.3333333333333,4.26736372635374
"550",2019-08-15,"WLD2","T24","flagellate","cryptomonas",9,14,NA,3,10,"flagellate cryptomonas 9 14",1,0
"551",2019-08-15,"WLD2","T24","flagellate","euglenid",12,80,NA,1,34,"flagellate euglenid 12 80",0.333333333333333,-1.09861228866811
"552",2019-08-15,"WLD2","T24","flagellate","other",3.67,5.5,NA,580,40,"flagellate other 3.67 5.5",193.333333333333,5.26441581487235
"553",2019-08-15,"WLD2","T24","flagellate","other",6.33,9.5,NA,36,14,"flagellate other 6.33 9.5",12,2.484906649788
"554",2019-08-15,"WLD2","T24","flagellate","other",9,14,NA,2,7,"flagellate other 9 14",0.666666666666667,-0.405465108108164
"555",2019-08-15,"WLD2","T24","unidentified","flagchloro",4,8,NA,46,26,"unidentified flagchloro 4 8",15.3333333333333,2.73002910782099
"556",2019-08-15,"WLD2","T24","unidentified","round",5.5,5.5,NA,750,108,"unidentified round 5.5 5.5",250,5.52146091786225
"557",2019-08-15,"WLD2","T24","unidentified","round",9.5,9.5,NA,54,42,"unidentified round 9.5 9.5",18,2.89037175789616
"558",2019-08-15,"WLD2","T24","unidentified","round",14,14,NA,11,42,"unidentified round 14 14",3.66666666666667,1.29928298413026
"559",2019-08-15,"WLD2","T24","unidentified","round",24.5,24.5,NA,139,2177,"unidentified round 24.5 24.5",46.3333333333333,3.83586164446258
"560",2019-08-15,"WLD2","T24","unidentified","round",28,28,NA,5,270,"unidentified round 28 28",1.66666666666667,0.510825623765991
"561",2019-08-15,"WLD2","T24","unidentified",NA,24,40,NA,2,120,"unidentified NA 24 40",0.666666666666667,-0.405465108108164
"562",2019-08-15,"WLD2","T24","unidentified",NA,32,56,NA,1,153,"unidentified NA 32 56",0.333333333333333,-1.09861228866811
"563",2019-08-18,"LSZ2","site","chlorophyte","colonial",6,6,NA,3,5,"chlorophyte colonial 6 6",1,0
"564",2019-08-18,"LSZ2","site","chlorophyte","scenedesmus",6,8,NA,1,1,"chlorophyte scenedesmus 6 8",0.333333333333333,-1.09861228866811
"565",2019-08-18,"LSZ2","site","chlorophyte","scenedesmus",16,24,NA,3,73,"chlorophyte scenedesmus 16 24",1,0
"566",2019-08-18,"LSZ2","site","ciliate","cone",16,24,NA,1,20,"ciliate cone 16 24",0.333333333333333,-1.09861228866811
"567",2019-08-18,"LSZ2","site","ciliate","round",14,14,NA,10,175,"ciliate round 14 14",3.33333333333333,1.20397280432594
"568",2019-08-18,"LSZ2","site","ciliate","round",24,24,NA,12,1026,"ciliate round 24 24",4,1.38629436111989
"569",2019-08-18,"LSZ2","site","diatom","centric",9.5,9.5,NA,100,129,"diatom centric 9.5 9.5",33.3333333333333,3.50655789731998
"570",2019-08-18,"LSZ2","site","diatom","chain",8,120,NA,1,15,"diatom chain 8 120",0.333333333333333,-1.09861228866811
"571",2019-08-18,"LSZ2","site","diatom","chain",8,256,NA,1,30,"diatom chain 8 256",0.333333333333333,-1.09861228866811
"572",2019-08-18,"LSZ2","site","diatom","pennate",4,12,4,3,2,"diatom pennate 4 12",1,0
"573",2019-08-18,"LSZ2","site","diatom","pennate",4,96,4,1,4,"diatom pennate 4 96",0.333333333333333,-1.09861228866811
"574",2019-08-18,"LSZ2","site","diatom","pennate",4,240,NA,2,11,"diatom pennate 4 240",0.666666666666667,-0.405465108108164
"575",2019-08-18,"LSZ2","site","diatom","pennate",8,40,8,1,6,"diatom pennate 8 40",0.333333333333333,-1.09861228866811
"576",2019-08-18,"LSZ2","site","diatom",NA,16,40,16,9,138,"diatom NA 16 40",3,1.09861228866811
"577",2019-08-18,"LSZ2","site","dinoflagellate","peridinium",24,24,24,9,441,"dinoflagellate peridinium 24 24",3,1.09861228866811
"578",2019-08-18,"LSZ2","site","flagellate","cryptomonas",6.33,9.5,NA,62,93,"flagellate cryptomonas 6.33 9.5",20.6666666666667,3.02852209637698
"579",2019-08-18,"LSZ2","site","flagellate","other",6.33,9.5,NA,10,17,"flagellate other 6.33 9.5",3.33333333333333,1.20397280432594
"580",2019-08-18,"LSZ2","site","tintinnid","agglutinated",16,24,NA,1,26,"tintinnid agglutinated 16 24",0.333333333333333,-1.09861228866811
"581",2019-08-18,"LSZ2","site","tintinnid","agglutinated",24,40,NA,3,254,"tintinnid agglutinated 24 40",1,0
"582",2019-08-18,"LSZ2","site","unidentified","flagchloro",4,12,NA,107,119,"unidentified flagchloro 4 12",35.6666666666667,3.5742165457938
"583",2019-08-18,"LSZ2","site","unidentified","round",5.5,5.5,NA,119,78,"unidentified round 5.5 5.5",39.6666666666667,3.68051120444342
"584",2019-08-18,"LSZ2","site","unidentified","round",9.5,9.5,NA,112,346,"unidentified round 9.5 9.5",37.3333333333333,3.61988658262699
"585",2019-08-18,"LSZ2","site","unidentified","round",14,14,NA,14,146,"unidentified round 14 14",4.66666666666667,1.54044504094715
"586",2019-08-18,"LSZ2","site","unidentified","round",16,16,NA,2,34,"unidentified round 16 16",0.666666666666667,-0.405465108108164
"587",2019-08-18,"LSZ2","site","unidentified","round",24.5,24.5,NA,40,1895,"unidentified round 24.5 24.5",13.3333333333333,2.59026716544583
"588",2019-08-18,"LSZ2","site","unidentified","round",40,40,NA,3,662,"unidentified round 40 40",1,0
"589",2019-08-18,"LSZ2","site","unidentified",NA,8,12,NA,1,4,"unidentified NA 8 12",0.333333333333333,-1.09861228866811
"590",2019-08-18,"LSZ2","site","unidentified",NA,8,16,NA,1,5,"unidentified NA 8 16",0.333333333333333,-1.09861228866811
"591",2019-08-18,"LSZ2","site","unidentified",NA,16,24,NA,2,50,"unidentified NA 16 24",0.666666666666667,-0.405465108108164
"592",2019-08-18,"LSZ2","site","unidentified",NA,24,32,NA,1,73,"unidentified NA 24 32",0.333333333333333,-1.09861228866811
"593",2019-08-19,"LSZ2","IC","chlorophyte","colonial",32,104,NA,1,89,"chlorophyte colonial 32 104",0.333333333333333,-1.09861228866811
"594",2019-08-19,"LSZ2","IC","chlorophyte","colonial",40,40,NA,1,167,"chlorophyte colonial 40 40",0.333333333333333,-1.09861228866811
"595",2019-08-19,"LSZ2","IC","chlorophyte","pediastrum",40,40,40,1,225,"chlorophyte pediastrum 40 40",0.333333333333333,-1.09861228866811
"596",2019-08-19,"LSZ2","IC","chlorophyte","scenedesmus",4,6,NA,5,2,"chlorophyte scenedesmus 4 6",1.66666666666667,0.510825623765991
"597",2019-08-19,"LSZ2","IC","chlorophyte","scenedesmus",8,10,NA,2,4,"chlorophyte scenedesmus 8 10",0.666666666666667,-0.405465108108164
"598",2019-08-19,"LSZ2","IC","ciliate","cone",24,24,NA,160,1549,"ciliate cone 24 24",53.3333333333333,3.97656152656572
"599",2019-08-19,"LSZ2","IC","ciliate","round",5.5,5.5,NA,7,2,"ciliate round 5.5 5.5",2.33333333333333,0.847297860387204
"600",2019-08-19,"LSZ2","IC","ciliate","round",9.5,9.5,NA,15,19,"ciliate round 9.5 9.5",5,1.6094379124341
"601",2019-08-19,"LSZ2","IC","ciliate","round",14,14,NA,17,69,"ciliate round 14 14",5.66666666666667,1.73460105538811
"602",2019-08-19,"LSZ2","IC","ciliate","round",24,24,NA,2,124,"ciliate round 24 24",0.666666666666667,-0.405465108108164
"603",2019-08-19,"LSZ2","IC","cyanobacteria","aphanizomenon",4,80,NA,10,79,"cyanobacteria aphanizomenon 4 80",3.33333333333333,1.20397280432594
"604",2019-08-19,"LSZ2","IC","diatom","centric",5.5,5.5,NA,249,17,"diatom centric 5.5 5.5",83,4.4188406077966
"605",2019-08-19,"LSZ2","IC","diatom","centric",9.5,9.5,NA,1024,261,"diatom centric 9.5 9.5",341.333333333333,5.83285951693134
"606",2019-08-19,"LSZ2","IC","diatom","centric",14,14,NA,107,99,"diatom centric 14 14",35.6666666666667,3.5742165457938
"607",2019-08-19,"LSZ2","IC","diatom","centric",24.5,24.5,NA,1956,5685,"diatom centric 24.5 24.5",652,6.48004456192665
"608",2019-08-19,"LSZ2","IC","diatom","chain",4,160,NA,6,19,"diatom chain 4 160",2,0.693147180559945
"609",2019-08-19,"LSZ2","IC","diatom","chain",8,144,NA,10,97,"diatom chain 8 144",3.33333333333333,1.20397280432594
"610",2019-08-19,"LSZ2","IC","diatom","chain",8,200,NA,10,68,"diatom chain 8 200",3.33333333333333,1.20397280432594
"611",2019-08-19,"LSZ2","IC","diatom","pennate",2,10,2,8,1,"diatom pennate 2 10",2.66666666666667,0.980829253011726
